ident,type,name,municipality,latitude,longitude,region,takeoffs,landings,total,count_destinations
0CO8,small_airport,Cartwheel Airport,Mead, 40.2083015442,-105.013000488,unkown,11,4,15,5
0FA1,small_airport,Ott's Landing Airport,Arcadia, 27.3039,-81.880403,unkown,39,45,84,24
0FD0,small_airport,The 2A Ranch Airport,Ormond Beach, 29.2675,-81.230103,unkown,278,537,815,61
0FD3,small_airport,Dugger Field,Freeport, 30.496400833129883,-86.09380340576172,unkown,10,15,25,2
0FD5,small_airport,Breezy Knoll Airport,Defuniak Springs, 30.820199966430664,-86.34439849853516,unkown,16,11,27,8
0FD9,small_airport,Joy Farms Airport,Defuniak Springs, 30.652099609375,-86.1093978881836,unkown,7,11,18,7
0FL0,small_airport,Harper's Fly-In Ranch Airport,Clewiston, 26.730600357055664,-81.16390228271484,unkown,55,76,131,30
0FL1,closed,Thompson Airfield,Branford, 29.983299,-82.835602,unkown,1,4,5,1
0FL9,small_airport,Mc Daniel Ranch Inc. Airport,Clewiston, 26.3938999176,-81.0231018066,unkown,17,25,42,14
0GA0,small_airport,Halls Flying Ranch Airport,Hampton, 33.356201171875,-84.36710357666016,unkown,137,87,224,75
0GA1,small_airport,Mustang Field,Hartwell, 34.477901458740234,-82.89710235595703,unkown,30,24,54,13
0GA2,small_airport,"Airnautique, Inc. Airport",Hartwell, 34.377899169921875,-82.9457015991211,unkown,74,88,162,38
0GA3,small_airport,Ayresouth Airport,Temple, 33.77009963989258,-85.06079864501953,unkown,59,65,124,32
0GA4,small_airport,Paradise Falls Airport,High Shoals, 33.81290054321289,-83.50569915771484,unkown,84,95,179,43
0GA6,small_airport,Sunset Strip,Jersey, 33.7333984375,-83.81880187988281,unkown,10,13,23,10
0GA7,closed,Hickory Level Airfield,Temple, 33.683399,-84.999901,unkown,24,15,39,10
0GA8,small_airport,Paso Fino Farm Airport,Valdosta, 30.887100219726562,-83.41600036621094,unkown,0,1,1,0
0GA9,small_airport,Roberta Industrial Park Airport,Roberta, 32.71390151977539,-84.02749633789062,unkown,50,91,141,41
0GE0,small_airport,Pinewood Airport,Douglasville, 33.782100677490234,-84.80079650878906,unkown,48,75,123,20
0GE3,small_airport,Lookout Mountain Airport,Trenton, 34.904701232910156,-85.45970153808594,unkown,36,45,81,21
0GE4,small_airport,Pecan Patch Airstrip,Sunnyside, 33.33140182495117,-84.2667007446289,unkown,54,90,144,27
0GE5,small_airport,Mountain Airpark,Cleveland, 34.561798095703125,-83.7135009765625,unkown,20,22,42,18
0GE7,small_airport,Carpenter Airport,Appling, 33.520301818847656,-82.37249755859375,unkown,0,2,2,0
0IA3,small_airport,Hawkeye Airport,Waterloo, 42.43470001220703,-92.3280029296875,unkown,32,48,80,21
0IA6,small_airport,Rinehart Airport,Victor, 41.659698486328125,-92.28990173339844,unkown,0,5,5,0
0IA8,small_airport,Hannen Airport,Center Point, 42.22800064086914,-91.7509994506836,unkown,16,22,38,15
0ID0,small_airport,South Fork Ranch Airport,Featherville, 43.60639953613281,-115.10700225830078,unkown,0,3,3,0
0ID3,small_airport,Coyote Run Airport,Mountain Home, 43.075801849365234,-115.6729965209961,unkown,0,5,5,0
0ID5,small_airport,Ez Lope Ranch Airport,Oreana, 43.0531005859375,-116.46199798583984,unkown,3,14,17,2
0ID7,small_airport,Z X Ranch Airport,Murphy, 43.230308,-116.763192,unkown,8,21,29,4
0II0,small_airport,Chuck's Airport,Albany, 40.2599983215332,-85.25330352783203,unkown,30,39,69,25
0II1,small_airport,Unsicker Airport,Bremen, 40.4281005859375,-86.1532974243164,unkown,43,60,103,21
0II2,small_airport,Creighton Airport,Bremen, 41.457298278808594,-86.12439727783203,unkown,6,33,39,6
0II5,small_airport,Marshall Field,Chalmers, 40.65950012207031,-86.8572006225586,unkown,13,10,23,8
0II6,small_airport,Kropf Airport,Goshen, 41.64310073852539,-85.82969665527344,unkown,1,0,1,1
0II7,small_airport,Frost Field,Greenfield, 39.79560089111328,-85.78610229492188,unkown,2,1,3,2
0II8,small_airport,Sutton's Field,Lowell, 41.324798583984375,-87.47589874267578,unkown,37,28,65,24
0II9,small_airport,Winters Airport,Hall, 39.53419876098633,-86.57720184326172,unkown,7,4,11,5
0IL2,small_airport,Griffin Airport,Alma, 38.803056,-88.997778,unkown,14,13,27,14
0IL3,small_airport,Flying B Ranch Airport,Danville, 40.15700149536133,-87.67449951171875,unkown,12,52,64,9
0IL8,small_airport,Walter Airport,De Kalb, 41.872501373291016,-88.72370147705078,unkown,58,53,111,38
0IL9,small_airport,Jack W. Watson Airport,De Kalb, 41.854801177978516,-88.78730010986328,unkown,30,44,74,24
0IN1,small_airport,Snider Field,Decker, 38.5,-87.59590148925781,unkown,1,9,10,1
0IN2,small_airport,The Lazy K Airport,Tocsin, 40.82780075073242,-85.08609771728516,unkown,24,101,125,11
0IN3,small_airport,Graves Landing Strip,Winamac, 41.11669921875,-86.66670227050781,unkown,3,2,5,3
0IN5,small_airport,Byrne Field,Byrneville, 38.32899856567383,-86.03359985351562,unkown,13,20,33,10
0IN9,small_airport,Parrish Airport,Mount Vernon, 37.993099212646484,-87.95140075683594,unkown,0,4,4,0
0IS3,small_airport,Cady Aerial RLA Restricted Landing Area,Deer Grove, 41.660800933800004,-89.69360351559999,unkown,4,6,10,4
0IS4,small_airport,Dawson Farms Airport,Lovington, 39.76250076293945,-88.67150115966797,unkown,1,0,1,1
0KS0,small_airport,J V Ranch Airport,Osage City, 38.63330078125,-95.92530059814453,unkown,3,11,14,3
0KS2,closed,Kellie Mann Airfield,Ottawa, 38.560001,-95.309097,unkown,11,9,20,6
0KS3,small_airport,Camp Chippewa Airport,Ottawa, 38.56669998168945,-95.36689758300781,unkown,12,16,28,9
0KS4,small_airport,Norris Airport,Lawrence, 38.807239,-95.370056,unkown,16,27,43,12
0KS6,small_airport,Kendrigan Airport,Peck, 37.45220184326172,-97.31780242919922,unkown,0,1,1,0
0KY0,small_airport,Owen Air Park,Owenton, 38.622798919677734,-84.77890014648438,unkown,2,12,14,2
0KY5,small_airport,Falin Landing Strip,Bowling Green, 36.8125,-86.375,unkown,1,0,1,1
0LL0,small_airport,Kaufield Airport,Belvidere, 42.26470184326172,-88.7300033569336,unkown,3,15,18,3
0LL1,small_airport,Jerseyville Aviation Inc Airport,Jerseyville, 39.094200134277344,-90.31340026855469,unkown,29,32,61,16
0LL2,small_airport,Murk's Strip,St. Augustine, 40.738899231,-90.38069915770001,unkown,8,31,39,8
0LL3,small_airport,Koenig Airport,Jerseyville, 39.05500030517578,-90.34210205078125,unkown,5,7,12,5
0LL4,small_airport,Flaherty Field,La Salle, 41.4192008972168,-89.12310028076172,unkown,30,14,44,12
0LL5,small_airport,Busboom RLA Restricted Landing Area,St Joseph, 40.1100006104,-88.07839965820001,unkown,6,5,11,4
0LL6,small_airport,Gord Airport,Sandwich, 41.69839859008789,-88.60759735107422,unkown,50,86,136,23
0MD1,small_airport,Taylor Field,Sudlersville, 39.18730163574219,-75.7927017211914,unkown,24,21,45,10
0MD4,small_airport,Pond View Private Airport,Chestertown, 39.26679992675781,-76.18720245361328,unkown,8,8,16,2
0MD6,small_airport,Walters Airport,Mount Airy, 39.38119888305664,-77.10579681396484,unkown,4,1,5,3
0ME4,small_airport,Peasley Field,Otis, 44.742469,-68.474403,unkown,4,10,14,4
0MI4,small_airport,Lesterson-Dempsey Airstrip,Gwinn, 46.270198,-87.386496,unkown,0,8,8,0
0MN1,small_airport,Brinkman Airport,St. Peter, 44.2625007629,-94.06970214840001,unkown,2,2,4,2
0MN6,small_airport,Matson Field,Spring Valley, 43.662200927734375,-92.404296875,unkown,8,36,44,7
0MN8,closed,Keller Airport,Stillwater, 45.135799,-92.859398,unkown,12,8,20,9
0MO0,small_airport,Ferros Ranch-Aero Airport,Clinton, 38.410301208496094,-93.8501968383789,unkown,4,7,11,4
0MO1,small_airport,Flying G Airport,Creighton, 38.544498443603516,-94.0947036743164,unkown,4,8,12,4
0MO2,small_airport,Short-N-Ruff Airport,Caledonia, 37.78670120239258,-90.78009796142578,unkown,10,14,24,8
0MO5,small_airport,Joe D Lewis Airport,Edina, 40.133399963378906,-92.1001968383789,unkown,1,0,1,1
0MO6,small_airport,Hall Airport,Edina, 40.11669921875,-92.26689910888672,unkown,0,1,1,0
0MO8,small_airport,Sloan's Airport,Elsberry, 39.14059829711914,-90.73680114746094,unkown,4,2,6,3
0MS5,small_airport,Lewis Air Service Airport,Leland, 33.39179992675781,-90.91680145263672,unkown,8,13,21,8
0MS8,small_airport,Catfish Point Airport,Benoit, 33.69929885864258,-91.16510009765625,unkown,19,8,27,16
0MT6,small_airport,Hanson Airport,Marion, 48.04059982299805,-114.67900085449219,unkown,7,12,19,4
0MT9,small_airport,Lone Hawk Airport,White Fish, 48.483299255371094,-114.49299621582031,unkown,9,15,24,6
0MU7,small_airport,Lambs Field,Lone Jack, 38.875,-94.13970184326172,unkown,9,11,20,8
0MU8,small_airport,Prince STOLport,Millersville, 37.43870162963867,-89.75900268554688,unkown,3,28,31,2
0NC1,small_airport,Bearwallow Farm Airport,Hendersonville, 35.45709991455078,-82.37539672851562,unkown,164,166,330,69
0NC7,small_airport,Lindsay Airport,Madison, 36.357200622558594,-79.99749755859375,unkown,5,71,76,5
0NC8,small_airport,Flying S Ranch Airport,Cleveland, 35.755699,-80.735298,unkown,56,72,128,33
0NE6,small_airport,Frager Field,Fairfield, 40.43330001831055,-98.07060241699219,unkown,2,21,23,2
0NJ5,small_airport,Fla-Net Airport,Netcong, 40.88589859008789,-74.70570373535156,unkown,34,47,81,17
0NJ6,small_airport,Dix Field,Linwood, 39.31679916381836,-74.63289642333984,unkown,383,375,758,131
0NK0,small_airport,Berdick Field,Cattaraugus, 42.33399963378906,-78.79090118408203,unkown,18,3,21,7
0NK1,small_airport,Spring Brook Airport,Central Square, 43.361698150634766,-76.22019958496094,unkown,13,25,38,12
0NK2,small_airport,Westwind Farm Airport,Charlton, 42.9833984375,-74.01619720458984,unkown,21,54,75,16
0NK3,small_airport,Seven Gullies Airport,Groveland, 42.695899963378906,-77.79219818115234,unkown,22,20,42,10
0NK6,small_airport,Lapeer Flyer Airport,Marathon, 42.43840026855469,-76.08879852294922,unkown,28,111,139,21
0NK8,small_airport,Rocky Reef Farm Airport,Attlebury, 41.9208984375,-73.67040252685547,unkown,32,45,77,21
0NK9,closed,Lakeview Airport,Chittenango, 43.009449,-75.826006,unkown,2,1,3,2
0NY0,small_airport,Bennetts Airport,North Creek, 43.70009994506836,-73.98290252685547,unkown,4,26,30,4
0NY1,small_airport,Russell Field,Northumberland, 43.139198303222656,-73.6531982421875,unkown,42,120,162,17
0NY3,small_airport,Kermizian Airport,Ohio, 43.31399917602539,-74.93209838867188,unkown,4,2,6,4
0NY7,small_airport,Murphys Landing Strip,Perth, 43.037601470947266,-74.1843032836914,unkown,9,7,16,7
0NY8,small_airport,Wenskoski Field,Perth, 42.99729919433594,-74.24539947509766,unkown,3,11,14,2
0OH6,small_airport,Fry Field,Spring Valley, 39.60060119628906,-84.01969909667969,unkown,2,1,3,2
0OH7,small_airport,Apple Airport,Piqua, 40.1432991027832,-84.1718978881836,unkown,10,6,16,4
0OH8,small_airport,Fry Airport,Piqua, 40.18840026855469,-84.256103515625,unkown,6,1,7,3
0OH9,closed,Parknavy Airport,Plain City, 40.0717,-83.229897,unkown,5,8,13,5
0OI2,small_airport,Unger Field,Greenfield, 39.359798431396484,-83.4177017211914,unkown,4,18,22,4
0OI3,small_airport,Galloway Airport,Sandusky, 41.38209915161133,-82.71610260009766,unkown,1,0,1,1
0OI4,small_airport,Salt Box Airport,Hiram, 41.32426452636719,-81.15930938720703,unkown,93,105,198,8
0OI6,small_airport,Victor's Landing Airport,Kingsville, 41.83810043334961,-80.6436996459961,unkown,0,22,22,0
0OI9,small_airport,Hidden Quarry Airport,Lucasville, 38.894500732421875,-83.1135025024414,unkown,25,14,39,14
0OK0,small_airport,Edmond Airport,Edmond, 35.68339920043945,-97.43360137939453,unkown,26,35,61,13
0OK1,small_airport,Mckey Airport,Elmore City, 34.65700149536133,-97.40170288085938,unkown,11,23,34,10
0OK3,small_airport,Mckinley Ranch Airport,Geary, 35.6194992065,-98.5225982666,unkown,20,42,62,12
0OK4,small_airport,Rock Creek Farm Airport,Coal Gate, 34.66059875488281,-96.25360107421875,unkown,2,2,4,2
0OK5,small_airport,Chappell Airport,Guthrie, 35.88890075683594,-97.40029907226562,unkown,84,195,279,36
0OK6,small_airport,Ellis/Harvey Airport,Guthrie, 35.801700592041016,-97.38610076904297,unkown,64,62,126,39
0OK8,closed,Cade's Airport,Covington, 36.2925,-97.593102,unkown,38,173,211,25
0OK9,small_airport,Crystal Airport,Jennings, 36.213401794433594,-96.63700103759766,unkown,10,61,71,9
0OR7,small_airport,Marr Field,Monmouth, 44.854000091552734,-123.26399993896484,unkown,20,20,40,12
0OR9,small_airport,Hanel Field,Mount Hood, 45.59260177612305,-121.54900360107422,unkown,74,79,153,38
0PA0,small_airport,Philadelphia Gliderport,Hilltown, 40.331227,-75.248125,unkown,108,115,223,18
0PA2,small_airport,Haunstein Ultralightport,Shermans Dale, 40.31679916379999,-77.1247024536,unkown,13,15,28,8
0PA3,small_airport,Robbins Farm Airport,Troy, 41.7495002746582,-76.76020050048828,unkown,1,6,7,1
0PA4,small_airport,Ecko Field,Hummelstown, 40.23759841918945,-76.72470092773438,unkown,82,101,183,35
0PA5,small_airport,Fisher Airport,Franklin, 41.49449920654297,-79.83090209960938,unkown,10,19,29,8
0PA6,small_airport,Hostetler Airport,Huntingdon, 40.63090133666992,-77.85030364990234,unkown,103,71,174,28
0PA7,closed,Linvill Airport,Media, 39.884801,-75.414902,unkown,23,37,60,12
0PN0,small_airport,Fletcher Airport,Sheakeyville, 41.443599700927734,-80.15390014648438,unkown,63,65,128,24
0PN2,small_airport,Flying Acres Airport,Slippery Rock, 41.07310104370117,-80.07029724121094,unkown,14,9,23,11
0PN4,small_airport,Kitner Airport,New Bloomfield, 40.4128990173,-77.24140167239999,unkown,6,4,10,6
0PN5,small_airport,Nichols Airport,Spartansburg, 41.77920150756836,-79.59839630126953,unkown,4,5,9,3
0PN6,small_airport,Memmi Airport,Three Springs, 40.16899871826172,-77.99250030517578,unkown,3,48,51,3
0PN7,small_airport,Drillmore Acres Airport,Newburg, 40.128299713134766,-77.63140106201172,unkown,7,17,24,6
0PN8,small_airport,Shriver Airport,Titusville, 41.61669921875,-79.68309783935547,unkown,9,4,13,3
0PN9,small_airport,Paul Personal Use Airport,Titusville, 41.71950149536133,-79.67780303955078,unkown,5,7,12,3
0PS0,small_airport,Frederick Airpark,Tylersburg, 41.37089920043945,-79.3416976928711,unkown,1,4,5,1
0PS3,small_airport,Carsonville Airport,Carsonville, 40.49039840698242,-76.7666015625,unkown,3,1,4,3
0PS4,small_airport,Old Orchard Airport,Curwensville, 41.008399963378906,-78.56089782714844,unkown,26,51,77,13
0PS7,small_airport,Harman Airport,Elizabethville, 40.522300720214844,-76.84549713134766,unkown,6,5,11,6
0TA4,small_airport,Erco Field,Kaufman, 32.49789810180664,-96.27050018310547,unkown,30,32,62,14
0TE4,small_airport,Hilltop Lakes Airport,Hilltop Lakes, 31.08099937438965,-96.21520233154297,unkown,2,1,3,2
0TE6,small_airport,Gorman Airport,Gorman, 32.20429992675781,-98.66560363769531,unkown,4,3,7,4
0TE7,small_airport,LBJ Ranch Airport,Johnson City, 30.251800537100003,-98.62249755859999,unkown,8,2,10,5
0TN0,small_airport,R & S Buzzard Airport,Spring Hill, 35.676700592041016,-86.89669799804688,unkown,15,15,30,13
0TN2,small_airport,Village Airport,Greenback, 35.65589904785156,-84.18550109863281,unkown,2,9,11,2
0TN5,small_airport,Mc Donald Airport,Murfreesboro, 35.867401123,-86.4978027344,unkown,140,33,173,90
0TN6,small_airport,Riner Farm Airport,Norris, 36.18339920043945,-84.0990982055664,unkown,44,44,88,21
0TS1,small_airport,Dooley Airport,Justin, 33.09039,-97.267851,unkown,48,57,105,31
0TS2,small_airport,Ultralight International Ultralightport,Haslet, 32.948699951171875,-97.32890319824219,unkown,267,654,921,124
0TS4,small_airport,Ullrich Airport,Ledbetter, 30.091899871826172,-96.79499816894531,unkown,25,31,56,17
0TS5,small_airport,Lake Bay Gall Airport,Cleveland, 30.4419002532959,-95.1863021850586,unkown,10,13,23,7
0TS7,small_airport,Flying U Airport,Mineral Wells, 32.833499908447266,-98.12529754638672,unkown,47,83,130,32
0TX0,small_airport,Nassau Bay Airport,Granbury, 32.41960144042969,-97.71279907226562,unkown,63,47,110,45
0TX1,small_airport,Pecan Plantation Airport,Granbury, 32.354000091552734,-97.67639923095703,unkown,28,19,47,18
0TX5,small_airport,Shiloh Airport,Flower Mound, 33.02399826049805,-97.11969757080078,unkown,6,4,10,4
0TX6,small_airport,Elm Creek Airpark,Seguin, 29.505199432373047,-97.99690246582031,unkown,55,44,99,27
0TX7,closed,Lazy K Acres Airport,Grapevine, 32.950102,-97.150297,unkown,2,11,13,2
0TX8,small_airport,Jacobia Field,Greenville, 33.18040084838867,-96.04329681396484,unkown,60,99,159,20
0TX9,small_airport,Card Aerodrome,Greenville, 33.250099182128906,-96.11689758300781,unkown,16,16,32,9
0VA1,small_airport,Johnson Fox Field,Bedford, 37.23350143432617,-79.58529663085938,unkown,1,0,1,1
0VA3,small_airport,Hunt Airport,Manquin, 37.69879913330078,-77.09529876708984,unkown,14,26,40,12
0VA4,small_airport,Worley Field,Rocky Mount, 36.95009994506836,-79.87950134277344,unkown,0,4,4,0
0VA5,small_airport,Coffman Field,Richmond, 37.6941443722,-77.66089439390001,unkown,54,140,194,36
0VA7,small_airport,Flatrock Air Strip,Richmond, 37.52320098876953,-77.81939697265625,unkown,6,38,44,6
0VA8,small_airport,Jayarz Airport,Mannboro, 37.28580093383789,-77.79119873046875,unkown,14,90,104,12
0VA9,small_airport,Handy Strip,Gloucester Court House, 37.4473991394043,-76.45379638671875,unkown,8,28,36,7
0VI1,small_airport,Brooklyn Airport,Manquin, 37.688899993896484,-77.10140228271484,unkown,34,31,65,17
0WA1,small_airport,Dwight Field,Chehalis, 46.61709976196289,-122.82599639892578,unkown,35,53,88,19
0WA2,small_airport,Curtis Airport,Curtis, 46.59040069580078,-123.1050033569336,unkown,25,38,63,14
0WI1,small_airport,Mort's Landing Airport,Comstock, 45.507198333699996,-92.1418991089,unkown,68,81,149,36
0WI2,small_airport,Doering Farms Airfield,Monches, 43.20140075683594,-88.3333969116211,unkown,11,17,28,9
0WI4,small_airport,Snow Crest Ranch Airport,Montello, 43.82939910888672,-89.35260009765625,unkown,1,1,2,1
0WI5,small_airport,Crash In International Airport,Husher, 42.793399810791016,-87.8906021118164,unkown,131,134,265,31
0WI6,small_airport,Simandl Field/Private Airport,Muskego, 42.8736000061,-88.1578979492,unkown,9,3,12,7
0WI7,small_airport,With Wings And A Halo Airport,Neenah, 44.1335983276,-88.4992980957,unkown,130,123,253,45
0WI8,small_airport,Oconomowoc Airport,Oconomowoc, 43.13890075683594,-88.47229766845703,unkown,10,6,16,6
0WN0,small_airport,Rucilla's Roost Airport,Sequim, 48.137298583984375,-123.11299896240234,unkown,5,12,17,5
0WN1,small_airport,Shangri-La Airport,Selah, 46.75189971923828,-120.60199737548828,unkown,150,103,253,28
0WN2,small_airport,Coopers Landing,Kennewick, 46.127778,-119.015,unkown,2,4,6,2
0WN5,small_airport,Potts Field,North Cape, 42.79970169067383,-88.04869842529297,unkown,5,15,20,4
0XA5,small_airport,74 Ranch Airport,Campbellton, 28.684900283813477,-98.38279724121094,unkown,0,21,21,0
0XA7,small_airport,Bar 3 Ranch Airport,Georgetown, 30.66270065,-97.62509918,unkown,418,44,462,101
0XA8,closed,Ohho Airport,Dripping Springs, 30.27,-98.108299,unkown,14,8,22,10
0XS1,small_airport,Rodgers Roost Airport,El Campo, 29.287799835205078,-96.34970092773438,unkown,0,13,13,0
0XS6,small_airport,Lakeside Beach Airport,Spicewood, 30.500999450683594,-98.14700317382812,unkown,29,17,46,23
0XS9,small_airport,French Field,Bullard, 32.134042,-95.339583,unkown,0,5,5,0
10AK,small_airport,Hunt Strip,Wasilla, 61.59189987182617,-149.67799377441406,unkown,4,4,8,4
10AZ,small_airport,Pierce Airport,Buckeye, 33.36640167236328,-112.61799621582031,unkown,85,73,158,25
10FA,small_airport,Flying Baron Estates Airport,Leesburg, 28.797500610351562,-81.93589782714844,unkown,25,64,89,17
